index     timeStep    vehicleName    lane        pos        speed       TLid        yellowOrRed      
537        58.60      Bike2           SC_2         84.40      0.00       C               1               
537        58.60      Veh3            SC_3         84.40      0.00       C               1               
537        58.60      Veh4            SC_4         84.40      0.00       C               1               

538        58.70      Bike1           NC_2         85.90      0.00       C               1               
538        58.70      Bike2           SC_2         84.40      0.00       C               1               
538        58.70      Veh3            SC_3         84.40      0.00       C               1               
538        58.70      Veh4            SC_4         84.40      0.00       C               1               

539        58.80      Bike1           NC_2         85.90      0.00       C               1               
539        58.80      Bike2           SC_2         84.40      0.00       C               1               
539        58.80      Veh3            SC_3         84.40      0.00       C               1               
539        58.80      Veh4            SC_4         84.40      0.00       C               1               

540        58.90      Bike1           NC_2         85.90      0.00       C               1               
540        58.90      Bike2           SC_2         84.40      0.00       C               1               
540        58.90      Veh3            SC_3         84.40      0.00       C               1               
540        58.90      Veh4            SC_4         84.40      0.00       C               1               

541        59.00      Bike1           NC_2         85.90      0.00       C               1               
541        59.00      Bike2           SC_2         84.40      0.00       C               1               
541        59.00      Veh3            SC_3         84.40      0.00       C               1               
541        59.00      Veh4            SC_4         84.40      0.00       C               1               

542        59.10      Bike1           NC_2         85.90      0.00       C               1               
542        59.10      Bike2           SC_2         84.40      0.00       C               1               
542        59.10      Veh3            SC_3         84.40      0.00       C               1               
542        59.10      Veh4            SC_4         84.40      0.00       C               1               

543        59.20      Bike1           NC_2         85.90      0.00       C               1               
543        59.20      Bike2           SC_2         84.40      0.00       C               1               
543        59.20      Veh3            SC_3         84.40      0.00       C               1               
543        59.20      Veh4            SC_4         84.40      0.00       C               1               

544        59.30      Bike1           NC_2         85.90      0.00       C               1               
544        59.30      Bike2           SC_2         84.40      0.00       C               1               
544        59.30      Veh3            SC_3         84.40      0.00       C               1               
544        59.30      Veh4            SC_4         84.40      0.00       C               1               

545        59.40      Bike1           NC_2         85.90      0.00       C               1               
545        59.40      Bike2           SC_2         84.40      0.00       C               1               
545        59.40      Veh3            SC_3         84.40      0.00       C               1               
545        59.40      Veh4            SC_4         84.40      0.00       C               1               

546        59.50      Bike1           NC_2         85.90      0.00       C               1               
546        59.50      Bike2           SC_2         84.40      0.00       C               1               
546        59.50      Veh3            SC_3         84.40      0.00       C               1               
546        59.50      Veh4            SC_4         84.40      0.00       C               1               

547        59.60      Bike1           NC_2         85.90      0.00       C               1               
547        59.60      Bike2           SC_2         84.40      0.00       C               1               
547        59.60      Veh3            SC_3         84.40      0.00       C               1               
547        59.60      Veh4            SC_4         84.40      0.00       C               1               

548        59.70      Bike1           NC_2         85.90      0.00       C               1               
548        59.70      Bike2           SC_2         84.40      0.00       C               1               
548        59.70      Veh3            SC_3         84.40      0.00       C               1               
548        59.70      Veh4            SC_4         84.40      0.00       C               1               

549        59.80      Bike1           NC_2         85.90      0.00       C               1               
549        59.80      Bike2           SC_2         84.40      0.00       C               1               
549        59.80      Veh3            SC_3         84.40      0.00       C               1               
549        59.80      Veh4            SC_4         84.40      0.00       C               1               

550        59.90      Bike1           NC_2         85.90      0.00       C               1               
550        59.90      Bike2           SC_2         84.40      0.00       C               1               
550        59.90      Veh3            SC_3         84.40      0.00       C               1               
550        59.90      Veh4            SC_4         84.40      0.00       C               1               

551        60.00      Bike1           NC_2         85.90      0.00       C               1               
551        60.00      Bike2           SC_2         84.40      0.00       C               1               
551        60.00      Veh3            SC_3         84.40      0.00       C               1               
551        60.00      Veh4            SC_4         84.40      0.00       C               1               

552        60.10      Bike1           NC_2         85.90      0.00       C               1               
552        60.10      Bike2           SC_2         84.40      0.00       C               1               
552        60.10      Veh3            SC_3         84.40      0.00       C               1               
552        60.10      Veh4            SC_4         84.40      0.00       C               1               

553        60.20      Bike1           NC_2         85.90      0.00       C               1               
553        60.20      Bike2           SC_2         84.40      0.00       C               1               
553        60.20      Veh3            SC_3         84.40      0.00       C               1               
553        60.20      Veh4            SC_4         84.40      0.00       C               1               

554        60.30      Bike1           NC_2         85.90      0.00       C               1               
554        60.30      Bike2           SC_2         84.40      0.00       C               1               
554        60.30      Veh3            SC_3         84.40      0.00       C               1               
554        60.30      Veh4            SC_4         84.40      0.00       C               1               

555        60.40      Bike1           NC_2         85.90      0.00       C               1               
555        60.40      Bike2           SC_2         84.40      0.00       C               1               
555        60.40      Veh3            SC_3         84.40      0.00       C               1               
555        60.40      Veh4            SC_4         84.40      0.00       C               1               

556        60.50      Bike1           NC_2         85.90      0.00       C               1               
556        60.50      Bike2           SC_2         84.40      0.00       C               1               
556        60.50      Veh3            SC_3         84.40      0.00       C               1               
556        60.50      Veh4            SC_4         84.40      0.00       C               1               

557        60.60      Bike1           NC_2         85.90      0.00       C               1               
557        60.60      Bike2           SC_2         84.40      0.00       C               1               
557        60.60      Veh3            SC_3         84.40      0.00       C               1               
557        60.60      Veh4            SC_4         84.40      0.00       C               1               

558        60.70      Bike1           NC_2         85.90      0.00       C               1               
558        60.70      Bike2           SC_2         84.40      0.00       C               1               
558        60.70      Veh3            SC_3         84.40      0.00       C               1               
558        60.70      Veh4            SC_4         84.40      0.00       C               1               

559        60.80      Bike1           NC_2         85.90      0.00       C               1               
559        60.80      Bike2           SC_2         84.40      0.00       C               1               
559        60.80      Veh3            SC_3         84.40      0.00       C               1               
559        60.80      Veh4            SC_4         84.40      0.00       C               1               

560        60.90      Bike1           NC_2         85.90      0.00       C               1               
560        60.90      Bike2           SC_2         84.40      0.00       C               1               
560        60.90      Veh3            SC_3         84.40      0.00       C               1               
560        60.90      Veh4            SC_4         84.40      0.00       C               1               

561        61.00      Bike1           NC_2         85.90      0.00       C               1               
561        61.00      Bike2           SC_2         84.40      0.00       C               1               
561        61.00      Veh3            SC_3         84.40      0.00       C               1               
561        61.00      Veh4            SC_4         84.40      0.00       C               1               

562        61.10      Bike1           NC_2         85.90      0.00       C               1               
562        61.10      Bike2           SC_2         84.40      0.00       C               1               
562        61.10      Veh3            SC_3         84.40      0.00       C               1               
562        61.10      Veh4            SC_4         84.40      0.00       C               1               

563        61.20      Bike1           NC_2         85.90      0.00       C               1               
563        61.20      Bike2           SC_2         84.40      0.00       C               1               
563        61.20      Veh3            SC_3         84.40      0.00       C               1               
563        61.20      Veh4            SC_4         84.40      0.00       C               1               

564        61.30      Bike1           NC_2         85.90      0.00       C               1               
564        61.30      Bike2           SC_2         84.40      0.00       C               1               
564        61.30      Veh3            SC_3         84.40      0.00       C               1               
564        61.30      Veh4            SC_4         84.40      0.00       C               1               

565        61.40      Bike1           NC_2         85.90      0.00       C               1               
565        61.40      Bike2           SC_2         84.40      0.00       C               1               
565        61.40      Veh3            SC_3         84.40      0.00       C               1               
565        61.40      Veh4            SC_4         84.40      0.00       C               1               

566        61.50      Bike1           NC_2         85.90      0.00       C               1               
566        61.50      Bike2           SC_2         84.40      0.00       C               1               
566        61.50      Veh3            SC_3         84.40      0.00       C               1               
566        61.50      Veh4            SC_4         84.40      0.00       C               1               

567        61.60      Bike1           NC_2         85.90      0.00       C               1               
567        61.60      Bike2           SC_2         84.40      0.00       C               1               
567        61.60      Veh3            SC_3         84.40      0.00       C               1               
567        61.60      Veh4            SC_4         84.40      0.00       C               1               

568        61.70      Bike1           NC_2         85.90      0.00       C               1               
568        61.70      Bike2           SC_2         84.40      0.00       C               1               
568        61.70      Veh3            SC_3         84.40      0.00       C               1               
568        61.70      Veh4            SC_4         84.40      0.00       C               1               

569        61.80      Bike1           NC_2         85.90      0.00       C               1               
569        61.80      Bike2           SC_2         84.40      0.00       C               1               
569        61.80      Veh3            SC_3         84.40      0.00       C               1               
569        61.80      Veh4            SC_4         84.40      0.00       C               1               

570        61.90      Bike1           NC_2         85.90      0.00       C               1               
570        61.90      Bike2           SC_2         84.40      0.00       C               1               
570        61.90      Veh3            SC_3         84.40      0.00       C               1               
570        61.90      Veh4            SC_4         84.40      0.00       C               1               

571        62.00      Bike1           NC_2         85.90      0.00       C               1               
571        62.00      Bike2           SC_2         84.40      0.00       C               1               
571        62.00      Veh3            SC_3         84.40      0.00       C               1               
571        62.00      Veh4            SC_4         84.40      0.00       C               1               

572        62.10      Bike1           NC_2         85.90      0.00       C               1               
572        62.10      Bike2           SC_2         84.40      0.00       C               1               
572        62.10      Veh3            SC_3         84.40      0.00       C               1               
572        62.10      Veh4            SC_4         84.40      0.00       C               1               

573        62.20      Bike1           NC_2         85.90      0.00       C               1               
573        62.20      Bike2           SC_2         84.40      0.00       C               1               
573        62.20      Veh3            SC_3         84.40      0.00       C               1               
573        62.20      Veh4            SC_4         84.40      0.00       C               1               

574        62.30      Bike1           NC_2         85.90      0.00       C               1               
574        62.30      Bike2           SC_2         84.40      0.00       C               1               
574        62.30      Veh3            SC_3         84.40      0.00       C               1               
574        62.30      Veh4            SC_4         84.40      0.00       C               1               

575        62.40      Bike1           NC_2         85.90      0.00       C               1               
575        62.40      Bike2           SC_2         84.40      0.00       C               1               
575        62.40      Veh3            SC_3         84.40      0.00       C               1               
575        62.40      Veh4            SC_4         84.40      0.00       C               1               

576        62.50      Bike1           NC_2         85.90      0.00       C               1               
576        62.50      Bike2           SC_2         84.40      0.00       C               1               
576        62.50      Veh3            SC_3         84.40      0.00       C               1               
576        62.50      Veh4            SC_4         84.40      0.00       C               1               

577        62.60      Bike1           NC_2         85.90      0.00       C               1               
577        62.60      Bike2           SC_2         84.40      0.00       C               1               
577        62.60      Veh3            SC_3         84.40      0.00       C               1               
577        62.60      Veh4            SC_4         84.40      0.00       C               1               

578        62.70      Bike1           NC_2         85.90      0.00       C               1               
578        62.70      Bike2           SC_2         84.40      0.00       C               1               
578        62.70      Veh3            SC_3         84.40      0.00       C               1               
578        62.70      Veh4            SC_4         84.40      0.00       C               1               

579        62.80      Bike1           NC_2         85.90      0.00       C               1               
579        62.80      Bike2           SC_2         84.40      0.00       C               1               
579        62.80      Veh3            SC_3         84.40      0.00       C               1               
579        62.80      Veh4            SC_4         84.40      0.00       C               1               

580        62.90      Bike1           NC_2         85.90      0.00       C               1               
580        62.90      Bike2           SC_2         84.40      0.00       C               1               
580        62.90      Veh3            SC_3         84.40      0.00       C               1               
580        62.90      Veh4            SC_4         84.40      0.00       C               1               

581        63.00      Bike1           NC_2         85.90      0.00       C               1               
581        63.00      Bike2           SC_2         84.40      0.00       C               1               
581        63.00      Veh3            SC_3         84.40      0.00       C               1               
581        63.00      Veh4            SC_4         84.40      0.00       C               1               

582        63.10      Bike1           NC_2         85.90      0.00       C               1               
582        63.10      Bike2           SC_2         84.40      0.00       C               1               
582        63.10      Veh3            SC_3         84.40      0.00       C               1               
582        63.10      Veh4            SC_4         84.40      0.00       C               1               

583        63.20      Bike1           NC_2         85.90      0.00       C               1               
583        63.20      Bike2           SC_2         84.40      0.00       C               1               
583        63.20      Veh3            SC_3         84.40      0.00       C               1               
583        63.20      Veh4            SC_4         84.40      0.00       C               1               

584        63.30      Bike1           NC_2         85.90      0.00       C               1               
584        63.30      Bike2           SC_2         84.40      0.00       C               1               
584        63.30      Veh3            SC_3         84.40      0.00       C               1               
584        63.30      Veh4            SC_4         84.40      0.00       C               1               

585        63.40      Bike1           NC_2         85.90      0.00       C               1               
585        63.40      Bike2           SC_2         84.40      0.00       C               1               
585        63.40      Veh3            SC_3         84.40      0.00       C               1               
585        63.40      Veh4            SC_4         84.40      0.00       C               1               

586        63.50      Bike1           NC_2         85.90      0.00       C               1               
586        63.50      Bike2           SC_2         84.40      0.00       C               1               
586        63.50      Veh3            SC_3         84.40      0.00       C               1               
586        63.50      Veh4            SC_4         84.40      0.00       C               1               

587        63.60      Bike1           NC_2         85.90      0.00       C               1               
587        63.60      Bike2           SC_2         84.40      0.00       C               1               
587        63.60      Veh3            SC_3         84.40      0.00       C               1               
587        63.60      Veh4            SC_4         84.40      0.00       C               1               

588        63.70      Bike1           NC_2         85.90      0.00       C               1               
588        63.70      Bike2           SC_2         84.40      0.00       C               1               
588        63.70      Veh3            SC_3         84.40      0.00       C               1               
588        63.70      Veh4            SC_4         84.40      0.00       C               1               

589        63.80      Bike1           NC_2         85.90      0.00       C               1               
589        63.80      Bike2           SC_2         84.40      0.00       C               1               
589        63.80      Veh3            SC_3         84.40      0.00       C               1               
589        63.80      Veh4            SC_4         84.40      0.00       C               1               

590        63.90      Bike1           NC_2         85.90      0.00       C               1               
590        63.90      Bike2           SC_2         84.40      0.00       C               1               
590        63.90      Veh3            SC_3         84.40      0.00       C               1               
590        63.90      Veh4            SC_4         84.40      0.00       C               1               

591        64.00      Bike1           NC_2         85.90      0.00       C               1               
591        64.00      Bike2           SC_2         84.40      0.00       C               1               
591        64.00      Veh3            SC_3         84.40      0.00       C               1               
591        64.00      Veh4            SC_4         84.40      0.00       C               1               

592        64.10      Bike1           NC_2         85.90      0.00       C               1               
592        64.10      Bike2           SC_2         84.40      0.00       C               1               
592        64.10      Veh3            SC_3         84.40      0.00       C               1               
592        64.10      Veh4            SC_4         84.40      0.00       C               1               

593        64.20      Bike1           NC_2         85.90      0.00       C               1               
593        64.20      Bike2           SC_2         84.40      0.00       C               1               
593        64.20      Veh3            SC_3         84.40      0.00       C               1               
593        64.20      Veh4            SC_4         84.40      0.00       C               1               

594        64.30      Bike1           NC_2         85.90      0.00       C               1               
594        64.30      Bike2           SC_2         84.40      0.00       C               1               
594        64.30      Veh3            SC_3         84.40      0.00       C               1               
594        64.30      Veh4            SC_4         84.40      0.00       C               1               

595        64.40      Bike1           NC_2         85.90      0.00       C               1               
595        64.40      Bike2           SC_2         84.40      0.00       C               1               
595        64.40      Veh3            SC_3         84.40      0.00       C               1               
595        64.40      Veh4            SC_4         84.40      0.00       C               1               

596        64.50      Bike1           NC_2         85.90      0.00       C               1               
596        64.50      Bike2           SC_2         84.40      0.00       C               1               
596        64.50      Veh3            SC_3         84.40      0.00       C               1               
596        64.50      Veh4            SC_4         84.40      0.00       C               1               

597        64.60      Bike1           NC_2         85.90      0.00       C               1               
597        64.60      Bike2           SC_2         84.40      0.00       C               1               
597        64.60      Veh3            SC_3         84.40      0.00       C               1               
597        64.60      Veh4            SC_4         84.40      0.00       C               1               

598        64.70      Bike1           NC_2         85.90      0.00       C               1               
598        64.70      Bike2           SC_2         84.40      0.00       C               1               
598        64.70      Veh3            SC_3         84.40      0.00       C               1               
598        64.70      Veh4            SC_4         84.40      0.00       C               1               

599        64.80      Bike1           NC_2         85.90      0.00       C               1               
599        64.80      Bike2           SC_2         84.40      0.00       C               1               
599        64.80      Veh3            SC_3         84.40      0.00       C               1               
599        64.80      Veh4            SC_4         84.40      0.00       C               1               

600        64.90      Bike1           NC_2         85.90      0.00       C               1               
600        64.90      Bike2           SC_2         84.40      0.00       C               1               
600        64.90      Veh3            SC_3         84.40      0.00       C               1               
600        64.90      Veh4            SC_4         84.43      0.30       C               0               

601        65.00      Bike1           NC_2         85.90      0.00       C               1               
601        65.00      Bike2           SC_2         84.40      0.00       C               1               
601        65.00      Veh3            SC_3         84.40      0.00       C               1               
601        65.00      Veh4            SC_4         84.49      0.60       C               0               

602        65.10      Bike1           NC_2         85.90      0.00       C               1               
602        65.10      Bike2           SC_2         84.40      0.00       C               1               
602        65.10      Veh3            SC_3         84.40      0.00       C               1               
602        65.10      Veh4            SC_4         84.58      0.90       C               0               

603        65.20      Bike1           NC_2         85.90      0.00       C               1               
603        65.20      Bike2           SC_2         84.40      0.00       C               1               
603        65.20      Veh3            SC_3         84.40      0.00       C               1               
603        65.20      Veh4            SC_4         84.70      1.20       C               0               

604        65.30      Bike1           NC_2         85.90      0.00       C               1               
604        65.30      Bike2           SC_2         84.40      0.00       C               1               
604        65.30      Veh3            SC_3         84.40      0.00       C               1               
604        65.30      Veh4            SC_4         84.85      1.50       C               0               

605        65.40      Bike1           NC_2         85.90      0.00       C               1               
605        65.40      Bike2           SC_2         84.40      0.00       C               1               
605        65.40      Veh3            SC_3         84.40      0.00       C               1               
605        65.40      Veh4            SC_4         85.03      1.80       C               0               

606        65.50      Bike1           NC_2         85.90      0.00       C               1               
606        65.50      Bike2           SC_2         84.40      0.00       C               1               
606        65.50      Veh3            SC_3         84.40      0.00       C               1               
606        65.50      Veh4            SC_4         85.24      2.10       C               0               

607        65.60      Bike1           NC_2         85.90      0.00       C               1               
607        65.60      Bike2           SC_2         84.40      0.00       C               1               
607        65.60      Veh3            SC_3         84.40      0.00       C               1               

608        65.70      Bike1           NC_2         85.90      0.00       C               1               
608        65.70      Bike2           SC_2         84.40      0.00       C               1               
608        65.70      Veh3            SC_3         84.40      0.00       C               1               

609        65.80      Bike1           NC_2         85.90      0.00       C               1               
609        65.80      Bike2           SC_2         84.40      0.00       C               1               
609        65.80      Veh3            SC_3         84.40      0.00       C               1               

610        65.90      Bike1           NC_2         85.90      0.00       C               1               
610        65.90      Bike2           SC_2         84.40      0.00       C               1               
610        65.90      Veh3            SC_3         84.40      0.00       C               1               

611        66.00      Bike1           NC_2         85.90      0.00       C               1               
611        66.00      Bike2           SC_2         84.40      0.00       C               1               
611        66.00      Veh3            SC_3         84.40      0.00       C               1               

612        66.10      Bike1           NC_2         85.90      0.00       C               1               
612        66.10      Bike2           SC_2         84.40      0.00       C               1               
612        66.10      Veh3            SC_3         84.40      0.00       C               1               

613        66.20      Bike1           NC_2         85.90      0.00       C               1               
613        66.20      Bike2           SC_2         84.40      0.00       C               1               
613        66.20      Veh3            SC_3         84.40      0.00       C               1               

614        66.30      Bike1           NC_2         85.90      0.00       C               1               
614        66.30      Bike2           SC_2         84.40      0.00       C               1               
614        66.30      Veh3            SC_3         84.40      0.00       C               1               

615        66.40      Bike1           NC_2         85.90      0.00       C               1               
615        66.40      Bike2           SC_2         84.40      0.00       C               1               
615        66.40      Veh3            SC_3         84.40      0.00       C               1               

616        66.50      Bike1           NC_2         85.90      0.00       C               1               
616        66.50      Bike2           SC_2         84.40      0.00       C               1               
616        66.50      Veh3            SC_3         84.40      0.00       C               1               

617        66.60      Bike1           NC_2         85.90      0.00       C               1               
617        66.60      Bike2           SC_2         84.40      0.00       C               1               
617        66.60      Veh3            SC_3         84.40      0.00       C               1               

618        66.70      Bike1           NC_2         85.90      0.00       C               1               
618        66.70      Bike2           SC_2         84.40      0.00       C               1               
618        66.70      Veh3            SC_3         84.40      0.00       C               1               

619        66.80      Bike1           NC_2         85.90      0.00       C               1               
619        66.80      Bike2           SC_2         84.40      0.00       C               1               
619        66.80      Veh3            SC_3         84.40      0.00       C               1               

620        66.90      Bike1           NC_2         85.90      0.00       C               1               
620        66.90      Bike2           SC_2         84.40      0.00       C               1               
620        66.90      Veh3            SC_3         84.40      0.00       C               1               

621        67.00      Bike1           NC_2         85.90      0.00       C               1               
621        67.00      Bike2           SC_2         84.40      0.00       C               1               
621        67.00      Veh3            SC_3         84.40      0.00       C               1               

622        67.10      Bike1           NC_2         85.90      0.00       C               1               
622        67.10      Bike2           SC_2         84.40      0.00       C               1               
622        67.10      Veh3            SC_3         84.40      0.00       C               1               

623        67.20      Bike1           NC_2         85.90      0.00       C               1               
623        67.20      Bike2           SC_2         84.40      0.00       C               1               
623        67.20      Veh3            SC_3         84.40      0.00       C               1               

624        67.30      Bike1           NC_2         85.90      0.00       C               1               
624        67.30      Bike2           SC_2         84.40      0.00       C               1               
624        67.30      Veh3            SC_3         84.40      0.00       C               1               

625        67.40      Bike1           NC_2         85.90      0.00       C               1               
625        67.40      Bike2           SC_2         84.40      0.00       C               1               
625        67.40      Veh3            SC_3         84.40      0.00       C               1               

626        67.50      Bike1           NC_2         85.90      0.00       C               1               
626        67.50      Bike2           SC_2         84.40      0.00       C               1               
626        67.50      Veh3            SC_3         84.40      0.00       C               1               

627        67.60      Bike1           NC_2         85.90      0.00       C               1               
627        67.60      Bike2           SC_2         84.40      0.00       C               1               
627        67.60      Veh3            SC_3         84.40      0.00       C               1               

628        67.70      Bike1           NC_2         85.90      0.00       C               1               
628        67.70      Bike2           SC_2         84.40      0.00       C               1               
628        67.70      Veh3            SC_3         84.40      0.00       C               1               

629        67.80      Bike1           NC_2         85.90      0.00       C               1               
629        67.80      Bike2           SC_2         84.40      0.00       C               1               
629        67.80      Veh3            SC_3         84.40      0.00       C               1               

630        67.90      Bike1           NC_2         85.90      0.00       C               1               
630        67.90      Bike2           SC_2         84.40      0.00       C               1               
630        67.90      Veh3            SC_3         84.40      0.00       C               1               

631        68.00      Bike1           NC_2         85.90      0.00       C               1               
631        68.00      Bike2           SC_2         84.40      0.00       C               1               
631        68.00      Veh3            SC_3         84.40      0.00       C               1               

632        68.10      Bike1           NC_2         85.90      0.00       C               1               
632        68.10      Bike2           SC_2         84.40      0.00       C               1               
632        68.10      Veh3            SC_3         84.40      0.00       C               1               

633        68.20      Bike1           NC_2         85.90      0.00       C               1               
633        68.20      Bike2           SC_2         84.40      0.00       C               1               
633        68.20      Veh3            SC_3         84.40      0.00       C               1               

634        68.30      Bike1           NC_2         85.90      0.00       C               1               
634        68.30      Bike2           SC_2         84.40      0.00       C               1               
634        68.30      Veh3            SC_3         84.40      0.00       C               1               

635        68.40      Bike1           NC_2         85.90      0.00       C               1               
635        68.40      Bike2           SC_2         84.40      0.00       C               1               
635        68.40      Veh3            SC_3         84.40      0.00       C               1               

636        68.50      Bike1           NC_2         85.90      0.00       C               1               
636        68.50      Bike2           SC_2         84.40      0.00       C               1               
636        68.50      Veh3            SC_3         84.40      0.00       C               1               

637        68.60      Bike1           NC_2         85.90      0.00       C               1               
637        68.60      Bike2           SC_2         84.40      0.00       C               1               
637        68.60      Veh3            SC_3         84.40      0.00       C               1               

638        68.70      Bike1           NC_2         85.90      0.00       C               1               
638        68.70      Bike2           SC_2         84.40      0.00       C               1               
638        68.70      Veh3            SC_3         84.40      0.00       C               1               

639        68.80      Bike1           NC_2         85.90      0.00       C               1               
639        68.80      Bike2           SC_2         84.40      0.00       C               1               
639        68.80      Veh3            SC_3         84.40      0.00       C               1               

640        68.90      Bike1           NC_2         85.90      0.00       C               1               
640        68.90      Bike2           SC_2         84.40      0.00       C               1               
640        68.90      Veh3            SC_3         84.40      0.00       C               1               

641        69.00      Bike1           NC_2         85.90      0.00       C               1               
641        69.00      Bike2           SC_2         84.40      0.00       C               1               
641        69.00      Veh3            SC_3         84.40      0.00       C               1               

642        69.10      Bike1           NC_2         85.90      0.00       C               1               
642        69.10      Bike2           SC_2         84.40      0.00       C               1               
642        69.10      Veh3            SC_3         84.40      0.00       C               1               

643        69.20      Bike1           NC_2         85.90      0.00       C               1               
643        69.20      Bike2           SC_2         84.40      0.00       C               1               
643        69.20      Veh3            SC_3         84.40      0.00       C               1               

644        69.30      Bike1           NC_2         85.90      0.00       C               1               
644        69.30      Bike2           SC_2         84.40      0.00       C               1               
644        69.30      Veh3            SC_3         84.40      0.00       C               1               

645        69.40      Bike1           NC_2         85.90      0.00       C               1               
645        69.40      Bike2           SC_2         84.40      0.00       C               1               
645        69.40      Veh3            SC_3         84.40      0.00       C               1               

646        69.50      Bike1           NC_2         85.90      0.00       C               1               
646        69.50      Bike2           SC_2         84.40      0.00       C               1               
646        69.50      Veh3            SC_3         84.40      0.00       C               1               

647        69.60      Bike1           NC_2         85.90      0.00       C               1               
647        69.60      Bike2           SC_2         84.40      0.00       C               1               
647        69.60      Veh3            SC_3         84.40      0.00       C               1               

648        69.70      Bike1           NC_2         85.90      0.00       C               1               
648        69.70      Bike2           SC_2         84.40      0.00       C               1               
648        69.70      Veh3            SC_3         84.40      0.00       C               1               

649        69.80      Bike1           NC_2         85.90      0.00       C               1               
649        69.80      Bike2           SC_2         84.40      0.00       C               1               
649        69.80      Veh3            SC_3         84.40      0.00       C               1               

650        69.90      Bike1           NC_2         85.90      0.00       C               1               
650        69.90      Bike2           SC_2         84.40      0.00       C               1               
650        69.90      Veh3            SC_3         84.40      0.00       C               1               

651        70.00      Bike1           NC_2         85.90      0.00       C               1               
651        70.00      Bike2           SC_2         84.40      0.00       C               1               
651        70.00      Veh3            SC_3         84.40      0.00       C               1               

652        70.10      Bike1           NC_2         85.90      0.00       C               1               
652        70.10      Bike2           SC_2         84.40      0.00       C               1               
652        70.10      Veh3            SC_3         84.40      0.00       C               1               

653        70.20      Bike1           NC_2         85.90      0.00       C               1               
653        70.20      Bike2           SC_2         84.40      0.00       C               1               
653        70.20      Veh3            SC_3         84.40      0.00       C               1               

654        70.30      Bike1           NC_2         85.90      0.00       C               1               
654        70.30      Bike2           SC_2         84.40      0.00       C               1               
654        70.30      Veh3            SC_3         84.40      0.00       C               1               

655        70.40      Bike1           NC_2         85.90      0.00       C               1               
